material_number,material_desc_raw,product_family,product_group,product_family_sort,product_group_sort,length_m,rule_notes
000000001834860036,2 WDM 1625nm in LGX Box Low Pass #13031,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860041,2 WDM 1625nm in LGX Box #13029,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860042,Bypass 1650nm in LGX Box #13030,Unclassified,Other,999.0,999.0,,
000000001834860043,Bypass 1625nm in LGX Box #13030,Unclassified,Other,999.0,999.0,,
000000001834860116,2 OTDR WDMs LGX MWDMG1615XVIA02G #14618,Unclassified,Other,999.0,999.0,,
000000001834860118,U Band OTU Box MWDMG15160VIA01G #14652,Unclassified,Other,999.0,999.0,,
000000001834860119,U Band OTU Box MWDMG1615XVIA03G #14653,Unclassified,Other,999.0,999.0,,
000000001834860140,OMDCL Module HS#851762 #14974,Unclassified,Other,999.0,999.0,,
000000001834860154,XFIU 45020509 #Z5266,Unclassified,Other,999.0,999.0,,
000000001834860157,2 WDM 1650nm in LGX Box #13029,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860159,6ch BWDM Module 1267.5-1374.5nm #Z5278,Unclassified,Other,999.0,999.0,,
000000001834860171,Passive FIU Module Extend C Band #Z5306,Unclassified,Other,999.0,999.0,,
000000001834860197,6ch BWDM Module 1267.5-1374.5nm #Z5394,Unclassified,Other,999.0,999.0,,
000000001834860198,1310&1550/1625 SPF 2mm FC/APC #9324,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834860202,C+L FIU 45020566 #Z5411,Unclassified,Other,999.0,999.0,,
000000001834860210,WDM Module XFIU 45020594 #Z5529,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860211,WDM Module XFIU 45020584 #Z5534,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860216,48 WDMs 1260-1620/1640-1670 1U #15518,Unclassified,Other,999.0,999.0,,
000000001834860218,WDM Module XFIU 45020620 #Z5622,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860224,48 WDMs 1260-1620/1640-1670 2/3RU #15632,Unclassified,Other,999.0,999.0,,
000000001834860227,WDM FIU Module 45020638 #Z5702,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860228,C+L WDM Module 45020639 #Z5710,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860229,2-CH MWDM 1267.5 / 1274.5nm #Z5738,Unclassified,Other,999.0,999.0,,
000000001834860230,2-CH MWDM 1287.5 / 1294.5nm #Z5738,Unclassified,Other,999.0,999.0,,
000000001834860231,2-CH MWDM 1307.5 / 1314.5nm #Z5738,Unclassified,Other,999.0,999.0,,
000000001834860232,2-CH MWDM 1327.5 / 1334.5nm #Z5738,Unclassified,Other,999.0,999.0,,
000000001834860233,2-CH MWDM 1347.5 / 1354.5nm #Z5738,Unclassified,Other,999.0,999.0,,
000000001834860234,2-CH MWDM 1367.5 / 1374.5nm #Z5738,Unclassified,Other,999.0,999.0,,
000000001834860247,48 WDMs 1260-1620/1640-1670 2/3RU #15632,Unclassified,Other,999.0,999.0,,
000000001834860249,16ch WDM Array 45020663 #Z5822,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860256,OMDCL-B Module #15925,Unclassified,Other,999.0,999.0,,
000000001834860258,4-skip-1 Band WDM MUX+DMX Module #15956,Optical_Module,Other_MultiFiber,55.0,15.0,,
000000001834860259,MP24-1 GF Patch Panels #15923,Unclassified,Other,999.0,999.0,,
000000001834860260,MP24-2 GF Patch Panels #15923,Unclassified,Other,999.0,999.0,,
000000001834860262,4 WDM C Band in COTU #14743,Unclassified,Transceiver_Rating,999.0,50.0,,
000000001834860264,Bypass 1625nm in LGX Box LC/UPC #13030,Unclassified,LC_Variants,999.0,30.0,,
000000001834860266,72 WDMs LPF1640 6-port LC 1U #15982,Unclassified,LC_Variants,999.0,32.0,,
000000001834860273,Passive Raman Module LPF+Isolator #16080,Unclassified,Other,999.0,999.0,,
000000001834860276,MP32 1RU #16131,Unclassified,Other,999.0,999.0,,
000000001834860277,Dual Bypass 1625nm LGX BOX LC/UPC #13030,Unclassified,LC_Variants,999.0,30.0,,
000000001834860279,O/E/S/C/L MUX & DEMUX Module #15905,Optical_Module,Other,55.0,999.0,,
000000001834860280,MP24-1 ZF Patch Panels #16166,Unclassified,Other,999.0,999.0,,
000000001834860281,MP24-2 ZF Patch Panels #16175,Unclassified,Other,999.0,999.0,,
000000001834860282,1640-1675nm Pass Patchcord Filter #9881,Jumpers,Other,22.0,999.0,,
000000001834860283,48 WDMs LPF1640 6-port LC 1U #15982,Unclassified,LC_Variants,999.0,32.0,,
000000001834860284,MP24-1 Semi-finished module #Z6079,Unclassified,Other,999.0,999.0,,
000000001834860285,MP24-2 Semi-finished module #Z6079,Unclassified,Other,999.0,999.0,,
000000001834860286,MP24-1 GFL-YN Patch Panels #16282,Unclassified,Other,999.0,999.0,,
000000001834860287,MP24-2 GFL-YN Patch Panels #16283,Unclassified,Other,999.0,999.0,,
000000001834860289,MP24-1 GFL-YN Semi-finished module#Z6137,Unclassified,Other,999.0,999.0,,
000000001834860290,MP24-2 GFL-YN Semi-finished module#Z6137,Unclassified,Other,999.0,999.0,,
000000001834870004,2pcs PMTC 1x2 50/50 1W LGX FC/SPC #16014,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890005,PD ITMA 5% 4Ch OSCL 900um G LC #6959,Unclassified,LC_Variants,999.0,32.0,,
000000001834890015,20 channel ITMA 2% #14450,Unclassified,Other,999.0,999.0,,
000000001834890022,PD UTMA 5% 4Ch CL 28e+ 900um None #13639,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890023,PD UTMA 1% 6Ch (O)CL 250um None #10794,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890025,8ch UTMA UTMA080120CIE12 #10729,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890026,8ch 2% UTMA C band 900um 1m #10088,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890032,PD UTMA 2% 10Ch C 250um G LC/LC #7880,Unclassified,LC_Variants,999.0,30.0,,
000000001834890033,PD UTMA 5% 22Ch CL 250um G None #14073,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890076,1% 12Ch CL ITMA Type 9 #14910,Unclassified,Other,999.0,999.0,,
000000001834890077,1% 12Ch CL ITMA Type 10 #14910,Unclassified,Other,999.0,999.0,,
000000001834890078,1% 12Ch CL ITMA Type 11 #14910,Unclassified,Other,999.0,999.0,,
000000001834890079,1% 12Ch CL ITMA Type 12 #14910,Unclassified,Other,999.0,999.0,,
000000001834890119,8ch 5% UTMA L band Output MU  #15147,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890120,8ch 5% UTMA L band Input MU #15147,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834890133,8ch PIPA CL 2GHz Com N 250um 1M #S0062,Unclassified,Other,999.0,999.0,,
000000001834890147,32ch 2% CL band PD Array #16307,Unclassified,Other,999.0,999.0,,
000000001834910021,PD ITMS 0.5% C P1 250um G None #5095,Unclassified,Other,999.0,999.0,,
000000001834910022,PD ITMS 1% C P1 250um G None #5095,Unclassified,Other,999.0,999.0,,
000000001834910024,1% P1 ITMS for ITMSC01050CIE01 #8557,Unclassified,Other,999.0,999.0,,
000000001834910026,3% P1 ITMS for ITMSC03050CIE03 #7546,Unclassified,Other,999.0,999.0,,
000000001834910027,PD ITMS 5% C P1 250um G None #5095,Unclassified,Other,999.0,999.0,,
000000001834910036,10% ITMS CL band 250um 1m #10315,Unclassified,Other,999.0,999.0,,
000000001834910041,2% ITMS 1310 1550 900um  P5 FC  #8973,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834910042,2% ITMS 1310 1550 900um P5 FCA  #8973,Unclassified,Other,999.0,999.0,,
000000001834910046,2% ITMS 1310/1550nm SMF fiber LC#S0019,Unclassified,LC_Variants,999.0,32.0,,
000000001834910047,5% ITMS P4 CL 900um LC  #Z3844.,Unclassified,LC_Variants,999.0,32.0,,
000000001834910060,PD UTMS 1% CL P5 900um G FC(APC) #13462,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834910061,PD UTMS 5% CL P5 900um G FC(APC) #13462,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834910062,1% ITMS CL band 250um fiber #7778,Unclassified,Other,999.0,999.0,,
000000001834910063,5% ITMS CL band 250um fiber #6007,Unclassified,Other,999.0,999.0,,
000000001834910084,PD UTMS 1% C FW0403/DHFR None/LC #12904,Unclassified,LC_Variants,999.0,32.0,,
000000001834910235,10% P1 ITMS CL band 900um LC/APC #10412,Unclassified,LC_Variants,999.0,30.0,,
000000001834910239,1% Tap ITMS OCL band A2 1m  LC #15540,Unclassified,LC_Variants,999.0,32.0,,
000000001834910240,5% Tap ITMS OCL band A2 1m  LC #15540,Unclassified,LC_Variants,999.0,32.0,,
000000001834910246,1% mini ITMS OCL band A2 1 m #15540,Unclassified,Other,999.0,999.0,,
000000001834930021,PD PIPD C P4 900um None #S0063,Unclassified,Other,999.0,999.0,,
000000001834930022,PD PIPD C P3 250um None #S0063,Unclassified,Other,999.0,999.0,,
000000001834930029,PD PIPD O P4 900um ST #S0063,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834930031,PD PIPD SCL P3 Draka None #Z3931,Unclassified,Other,999.0,999.0,,
000000001834930034,PD PIPD OCL P3 250um None #S0063,Unclassified,Other,999.0,999.0,,
000000001834930037,PD PIPD OSCL P3 XB 900um LC #10060,Unclassified,LC_Variants,999.0,32.0,,
000000001834930038,PD PIPD OCL P3 250um None #S0063,Unclassified,Other,999.0,999.0,,
000000001834930078,PD PIPD 1100-1650 P1 900um I-T LC #Z5043,Unclassified,LC_Variants,999.0,32.0,,
000000001834930082,PIPD C (P) Eco P5 ZBL Black Fiber #Z4083,Unclassified,Other,999.0,999.0,,
000000001834930083,PIPD C (A) Eco P5 ZBL Black Fiber #Z4083,Unclassified,Other,999.0,999.0,,
000000001834930099,PIPD 2G 1M 900um tube no connector#10413,Unclassified,Other,999.0,999.0,,
000000001834930104,PIPDD05ECO52111G #S0322,Unclassified,Other,999.0,999.0,,
000000001834930108,PIPD OCL P1 900um LC  short boot#Z5361,Unclassified,LC_Variants,999.0,32.0,,
000000001834930109,P1 PIPD to 1640nm 900um tube LC #5415,Unclassified,LC_Variants,999.0,32.0,,
000000001834930111,PIPDD05ECO51511G #S0322 Rev05,Unclassified,Other,999.0,999.0,,
000000001834930114,P1 PIPD 2G 1550nm  250um No Con #S0063,Unclassified,Other,999.0,999.0,,
000000001834930116,L band filter PIPD no connector #Z5499,Unclassified,Other,999.0,999.0,,
000000001834930124,PIPD S band 2G P3 Bare fiber #Z5827,Unclassified,Other,999.0,999.0,,
000000001834930125,PIPD C (P) Eco P5 ZBL Blue Fiber #Z5827,Unclassified,Other,999.0,999.0,,
000000001834930126,PIPD C (A) Eco P5 ZBL Blue Fiber #Z5827,Unclassified,Other,999.0,999.0,,
000000001834930129,P1 PIPD to 1640nm 900um tube LC 2 #5415,Unclassified,LC_Variants,999.0,32.0,,
000000001834930132,ECO PIPD Super L band #Z5967,Unclassified,Other,999.0,999.0,,
000000001834930135,N0003547 PIPD C+L 0.5G ZBL OD3 #Z5988,Unclassified,Other,999.0,999.0,,
000000001834930136,PIPD 13/15 dual window 2.0G #S0322,Unclassified,Other,999.0,999.0,,
000000001834930137,PIPD 2G 1M 900um tube LCAPC#10413,Unclassified,LC_Variants,999.0,30.0,,
000000001834930138,ECO PIPD C+L (P) P5 Ultra No bend #Z6031,Unclassified,Other,999.0,999.0,,
000000001834930139,ECO PIPD C+L (A) P5 Ultra No bend #Z6031,Unclassified,Other,999.0,999.0,,
000000001834930140,1550nm Mini PIPD A2 fiber #Z6038,Unclassified,Other,999.0,999.0,,
000000001834930141,N0004581 PIPD C+L 0.5G ZBL OD3 #Z5988,Unclassified,Other,999.0,999.0,,
000000001834930142,ECO PIPD CL ZBL None #Z6075,Unclassified,Other,999.0,999.0,,
000000001834930143,3PIN PIPD  2G 1M 900um tube #16241,Unclassified,Other,999.0,999.0,,
000000001834930144,PIPD C (P) Eco P5 ZBL Fiber  2.1M #Z6065,Unclassified,Other,999.0,999.0,,
000000001834930145,PIPD C (A) Eco P5 ZBL Fiber 2.1M #Z6065,Unclassified,Other,999.0,999.0,,
000000001834930146,PIPD 2G 1M with bare fiber #10413,Unclassified,Other,999.0,999.0,,
000000001834940011,0.5% C-Band UTMS no connector #13354,Unclassified,Other,999.0,999.0,,
000000001834940014,1% C-Band UTMS no connector #13354,Unclassified,Other,999.0,999.0,,
000000001834940015,1% C-Band UTMS LC all ports #13354,Unclassified,LC_Variants,999.0,32.0,,
000000001834940016,1% C-Band UTMS LC all ports #13354,Unclassified,LC_Variants,999.0,32.0,,
000000001834940019,UTMS C-Band 2% G.657A1 1.0m #12545,Unclassified,Other,999.0,999.0,,
000000001834940024,5% C-Band UTMS no connector #13354,Unclassified,Other,999.0,999.0,,
000000001834940026,UTMS C-Band 10% 1.0m #12545,Unclassified,Other,999.0,999.0,,
000000001834940029,5% C band ECO UTMS  no connector #14049,Unclassified,Other,999.0,999.0,,
000000001834940030,"SM,1550,5% UTMS, Senko input, #14049.",Unclassified,Other,999.0,999.0,,
000000001834940031,"SM,1550,5% UTMS, Senko output, #14049",Unclassified,Other,999.0,999.0,,
000000001834940032,25% Eco UTMS C band no connector #14049,Unclassified,Other,999.0,999.0,,
000000001834940038,2% Tap P1 UTMS 1315 2G 900um LC  S0074,Unclassified,LC_Variants,999.0,32.0,,
000000001834940048,1% APOD for UTMSC01200CIE01G #10813,Unclassified,Other,999.0,999.0,,
000000001834940049,1% Eco PD C band 250um fiber #12545.,Unclassified,Other,999.0,999.0,,
000000001834940053,2% UTMS C P2 250um fiber 1m #10088,Unclassified,Other,999.0,999.0,,
000000001834940054,3% APOD  for UTMSC03200CIE01G #10823,Unclassified,Other,999.0,999.0,,
000000001834940055,PD UTMS 5% C P2 250um G None #10650,Unclassified,Other,999.0,999.0,,
000000001834940056,PD UTMS 5% C P2 250um G LC/None #10650,Unclassified,LC_Variants,999.0,32.0,,
000000001834940057,PD UTMS 5% C P2 250um G None/LC #10650,Unclassified,LC_Variants,999.0,32.0,,
000000001834940077,C-band UMIH OFS980-20 fiber #z4789,Unclassified,Other,999.0,999.0,,
000000001834940080,C-band UMIH 5% TAP RATIO  #Z4950,Unclassified,Other,999.0,999.0,,
000000001834940081,C-band UMIH  5% Tap #Z4976,Unclassified,Other,999.0,999.0,,
000000001834940106,1% UTMS 1.8mmOD C band 250um LC #Z5026,Unclassified,LC_Variants,999.0,32.0,,
000000001834940108,PD UTMS 1% C P3 G657A1 G None #14713,Unclassified,Other,999.0,999.0,,
000000001834940142,0.3% Tap UTMS C G657A2 None #Z5121,Unclassified,Other,999.0,999.0,,
000000001834940143,1% Tap UTMS C G657A2 None #Z5120,Unclassified,Other,999.0,999.0,,
000000001834940144,3% Tap UTMS C G657A2 None #Z5119,Unclassified,Other,999.0,999.0,,
000000001834940150,Red-Blue filter plus 3 PDs #Z5131,Unclassified,Other,999.0,999.0,,
000000001834940151,1% C-Band UTMS LC all ports #13354,Unclassified,LC_Variants,999.0,32.0,,
000000001834940152,6*1% Eco UTMS C in MPO Out none #13354,Unclassified,MPO_Group,999.0,10.0,,
000000001834940153,PD 5% C Ultra mini UTMS #15007,Unclassified,Other,999.0,999.0,,
000000001834940156,2% Eco Tap C ZBL pal-pin none #14931,Unclassified,Other,999.0,999.0,,
000000001834940157,10% Eco Tap C ZBL pal-pin none #14931,Unclassified,Other,999.0,999.0,,
000000001834940158,5% Eco Tap C ZBL pal-pin none #14930,Unclassified,Other,999.0,999.0,,
000000001834940161,1% ultra mini UTMS C ZBL 1m  LC #14956,Unclassified,LC_Variants,999.0,32.0,,
000000001834940170,1% Eco UTMS L band ZBL none #14960,Unclassified,Other,999.0,999.0,,
000000001834940171,5% Eco UTMS L band ZBL none #14960,Unclassified,Other,999.0,999.0,,
000000001834940193,2%tap Monitor With Low Bending Loss#8781,Unclassified,Other,999.0,999.0,,
000000001834940207,PD UTMS 1% C P3 G657A2 G None #Z4802,Unclassified,Other,999.0,999.0,,
000000001834940209,1% Tap C ZBL straight pin UTMS #15178,Unclassified,Other,999.0,999.0,,
000000001834940210,1% ultra mini C ZBL straight pin #15180,Unclassified,Other,999.0,999.0,,
000000001834940218,1% Tap 1300-1500 G657A2 (34100381)#Z5347,Unclassified,Other,999.0,999.0,,
000000001834940226,5% Eco Tap OCL ZBL pal-pin none #15288,Unclassified,Other,999.0,999.0,,
000000001834940227,2% Eco UTMS L band ZBL No Conn #12545,Unclassified,Other,999.0,999.0,,
000000001834940228,2% Eco UTMS C Band Dir 30dB XB #12545.,Unclassified,Other,999.0,999.0,,
000000001834940229,2% tap OCL 2G P1 900um 1m No Conn #9377,Unclassified,Other,999.0,999.0,,
000000001834940230,20% Tap UTMS C G657A2 None #Z5474,Unclassified,Other,999.0,999.0,,
000000001834940231,2% P1 UTMS dual window 900um FC #T1401,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834940232,1% tap UTMS  L A2 no connector #Z5501,Unclassified,Other,999.0,999.0,,
000000001834940233,40% tap UTMS L A2 no connector #Z5500,Unclassified,Other,999.0,999.0,,
000000001834940235,10% C  band P1 UTMS 900um Ou LC #15434,Unclassified,LC_Variants,999.0,32.0,,
000000001834940239,1% ultra mini PD CL ZBL #15484,Unclassified,Other,999.0,999.0,,
000000001834940243,1% tap L pass A2 no connector #Z5595,Unclassified,Other,999.0,999.0,,
000000001834940245,Red-Blue Filter 2PD up to 1628nm #Z5781,Unclassified,Other,999.0,999.0,,
000000001834940246,2% Eco UTMS CL band no connector #S0459,Unclassified,Other,999.0,999.0,,
000000001834940254,10% ultra mini PD CL ZBL #15484,Unclassified,Other,999.0,999.0,,
000000001834940255,2% L++ band ultra mini tap Z5763,Unclassified,Other,999.0,999.0,,
000000001834940261,2% UMIH C band RC fiber #Z5799,Unclassified,Other,999.0,999.0,,
000000001834940262,5% UMIH L band G657 A2 fiber #Z5814,Unclassified,Other,999.0,999.0,,
000000001834940263,5% C band UMIH G657A2  #Z5825,Unclassified,Other,999.0,999.0,,
000000001834940268,Eco UTMS 1% C band parallel pin #Z5827,Unclassified,Other,999.0,999.0,,
000000001834940272,2% C++ band ultra mini tap Z5763,Unclassified,Other,999.0,999.0,,
000000001834940273,0.5% Eco UTMS L band ZBL none #14960,Unclassified,Other,999.0,999.0,,
000000001834940278,5% mini UMIH C band ZBL #15924,Unclassified,Other,999.0,999.0,,
000000001834940279,5% mini UMIH L band ZBL #15924,Unclassified,Other,999.0,999.0,,
000000001834940280,1% ultra mini C ZBL straight pin #15180,Unclassified,Other,999.0,999.0,,
000000001834940291,1% tap  L band Eco UTMS input LC #14960,Unclassified,LC_Variants,999.0,32.0,,
000000001834940292,1% tap  L band Eco UTMS output LC #14960,Unclassified,LC_Variants,999.0,32.0,,
000000001834940293,2% ECO UTMS CL ZBL None (ZeeBo)#Z5967,Unclassified,Other,999.0,999.0,,
000000001834940294,10% ECO UTMS CL ZBL None #Z5967,Unclassified,Other,999.0,999.0,,
000000001834940295,MDL-UTMS ECO MINI C+L BAND 3% Tap #Z5967,Unclassified,Other,999.0,999.0,,
000000001834940296,PD UTMS 20% C P3 250um Drake None #Z5967,Unclassified,Other,999.0,999.0,,
000000001834940297,1% ECO UTMS CL ZBL None (ZeeBo) #Z5967,Unclassified,Other,999.0,999.0,,
000000001834940299,PD UTMS 2% C P3 250um Drake None #Z5989,Unclassified,Other,999.0,999.0,,
000000001834940303,1% Tap UTMS C G657A2 #Z6037,Unclassified,Other,999.0,999.0,,
000000001834940304,3% Tap UTMS C G657A2 #Z6036,Unclassified,Other,999.0,999.0,,
000000001834940305,Eco UTMS 5% C band parallel pin #Z6042,Unclassified,Other,999.0,999.0,,
000000001834940306,Eco UTMS 50% C band parallel pin #Z6042,Unclassified,Other,999.0,999.0,,
000000001834940307,5% CL band UMIH G657A2  #Z6046,Unclassified,Other,999.0,999.0,,
000000001834940308,Eco UTMS 10% C band parallel pin #Z6061,Unclassified,Other,999.0,999.0,,
000000001834940309,Eco UTMS 2% C band parallel pin #Z6061,Unclassified,Other,999.0,999.0,,
000000001834940310,Eco UTMS 5% C band parallel pin #Z6075,Unclassified,Other,999.0,999.0,,
000000001834940311,2% UTMS OCL band  A1 bare fiber  #16305,Unclassified,Other,999.0,999.0,,
000000001834940312,Eco UTMS 2% C band parallel pin #Z6065,Unclassified,Other,999.0,999.0,,
000000001834940313,UTMS 50% C band parallel pin 2.1M #Z6065,Unclassified,Other,999.0,999.0,,
000000001834940314,UTMS 10% C band parallel pin 2.1M #Z6065,Unclassified,Other,999.0,999.0,,
000000001834940315,UTMS 1% C band parallel pin 2.1M #Z6065,Unclassified,Other,999.0,999.0,,
000000001834940316,Eco UTMS 2% C band parallel pin #Z6089,Unclassified,Other,999.0,999.0,,
000000001834940318,1% Tap UTMS C G657A2 None #Z5120,Unclassified,Other,999.0,999.0,,
000000001834940328,10% 1310/1550 Eco UTMS w FC Con #S0459,Unclassified,Other_Connector_Types,999.0,40.0,,
000000001834950006,PM MINI PMTC PMTCC33ECOFUJ01 #13911,Unclassified,Other,999.0,999.0,,
000000001834950008,PM MINI PMTC PMTCC50LBLCIE01 #14048,Unclassified,Other,999.0,999.0,,
000000001834950031,50/50 Mini size PMTC #14048,Unclassified,Other,999.0,999.0,,
000000001834950034,C-band Mini PMTC 30% TAP RATIO #Z5360,Unclassified,Other,999.0,999.0,,
000000001834950042,50/50 C band 80μm mini PMTC #15748,Unclassified,Other,999.0,999.0,,
000000001834950044,C+L band 1X2 PMTC #Z5872,Unclassified,Other,999.0,999.0,,
000000001834950045,C-Band 50% Folded PMTC+ Isolator #15914,Unclassified,Other,999.0,999.0,,
000000001834950048,C-band PMTC 50/50% AGT platform #13269,Unclassified,Other,999.0,999.0,,
000000001834950049,C+L band 50/50 PMTC AGT #14706,Unclassified,Other,999.0,999.0,,
000000001834950050,L-Band PMTC 67/33 Tap ratio AGT #13911,Unclassified,Other,999.0,999.0,,
000000001834950052,C-Band 1x2 mini PMTC 33/67 AGT #13911,Unclassified,Other,999.0,999.0,,
000000001834950054,L band Folded PMTC+Isolator 50/50 #15914,Unclassified,Other,999.0,999.0,,
000000001834970001,PM HYBRID WDIHPM1550NPP01 #5177,Unclassified,Other,999.0,999.0,,
